timestamp,cpu_percent,cpu_frequency,memory_percent,memory_available_gb,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb,is_anomaly,anomaly_score
2025-07-30 05:38:11.301701,11.1,1700.0,91.0,1.41,0.25,0.00,0.00,0.00,False,0.16927872017214085
2025-07-30 05:38:13.598809,1.4,1457.0,90.9,1.43,0.27,0.00,0.00,0.00,False,
2025-07-30 05:38:13.598809,1.4,1457.0,90.9,1.43,0.27,0.00,0.00,0.00,False,0.14484537004014758
2025-07-30 05:38:15.900963,2.6,1700.0,91.1,1.38,0.34,0.87,0.00,0.00,False,
2025-07-30 05:38:15.900963,2.6,1700.0,91.1,1.38,0.34,0.87,0.00,0.00,False,0.11834727803804845
2025-07-30 05:38:18.211231,4.9,1700.0,91.4,1.35,2.35,0.00,0.00,0.00,False,
2025-07-30 05:38:18.211231,4.9,1700.0,91.4,1.35,2.35,0.00,0.00,0.00,False,0.10112339133620435
2025-07-30 05:38:20.514122,1.4,1700.0,91.4,1.35,0.18,0.16,0.00,0.00,False,
2025-07-30 05:38:20.514122,1.4,1700.0,91.4,1.35,0.18,0.16,0.00,0.00,False,0.11588970029503154
2025-07-30 05:38:22.818437,1.4,1457.0,91.3,1.36,0.16,0.72,0.00,0.00,False,
2025-07-30 05:38:22.818437,1.4,1457.0,91.3,1.36,0.16,0.72,0.00,0.00,False,0.08367843361664118
2025-07-30 05:38:25.094896,14.9,1700.0,91.2,1.37,0.21,0.23,0.00,0.00,False,
2025-07-30 05:38:25.094896,14.9,1700.0,91.2,1.37,0.21,0.23,0.00,0.00,False,0.12555536847535126
2025-07-30 05:38:27.435586,9.9,1457.0,91.2,1.38,0.12,0.00,0.00,0.00,False,
2025-07-30 05:38:27.435586,9.9,1457.0,91.2,1.38,0.12,0.00,0.00,0.00,False,0.12555536847535126
2025-07-30 05:38:27.435586,9.9,1457.0,91.2,1.38,0.12,0.00,0.00,0.00,False,0.1233323757105016
2025-07-30 05:38:29.766436,12.9,1700.0,91.2,1.38,0.21,0.63,0.00,0.00,False,
2025-07-30 05:38:29.766436,12.9,1700.0,91.2,1.38,0.21,0.63,0.00,0.00,False,0.1316313658105907
2025-07-30 05:38:32.080041,16.7,1457.0,91.2,1.37,2.89,0.23,0.00,0.00,False,
2025-07-30 05:40:39.582507,9.2,1700.0,90.0,1.57,0.37,0.11,0.01,0.00,False,
2025-07-30 05:40:41.783632,23.3,1700.0,90.1,1.55,0.20,0.75,0.01,0.00,False,
2025-07-30 05:40:43.954597,9.9,1457.0,90.2,1.53,0.97,0.00,0.00,0.00,False,
2025-07-30 05:40:46.129143,5.1,1700.0,90.7,1.46,10.11,0.83,0.00,0.01,False,
2025-07-30 05:40:48.328408,9.5,1457.0,91.0,1.41,3.26,0.25,0.00,0.00,False,
2025-07-30 05:40:50.533861,7.6,1700.0,90.9,1.42,0.94,0.09,0.00,0.00,False,
2025-07-30 05:40:52.750600,7.4,1457.0,90.9,1.42,0.75,0.49,0.00,0.00,False,
2025-07-30 05:40:54.964772,1.3,1457.0,90.8,1.43,3.94,0.00,0.00,0.00,False,
2025-07-30 05:40:57.205894,23.7,1700.0,90.8,1.44,0.51,0.70,0.00,0.00,False,
2025-07-30 05:40:59.439802,11.1,1457.0,90.9,1.43,1.37,0.00,0.00,0.00,False,
2025-07-30 05:41:01.631092,4.1,1700.0,90.9,1.42,3.47,0.00,0.00,0.00,False,
2025-07-30 05:41:03.851013,16.0,1457.0,91.0,1.41,4.66,7.48,0.00,0.00,False,
2025-07-30 05:41:06.080821,75.3,1700.0,91.1,1.39,16.36,0.02,0.00,0.00,False,
2025-07-30 05:41:08.317522,7.6,1700.0,91.1,1.38,7.46,0.00,0.01,0.00,False,
2025-07-30 05:41:10.514098,55.3,1700.0,91.5,1.33,3.14,12.32,0.01,0.00,False,
2025-07-30 05:41:12.714605,2.7,1700.0,91.8,1.29,5.67,0.00,0.00,0.00,False,
2025-07-30 05:41:14.886072,10.5,1700.0,91.8,1.28,5.53,11.83,0.00,0.00,False,
2025-07-30 05:41:17.043135,4.0,1457.0,91.8,1.28,4.41,0.00,0.00,0.00,False,
2025-07-30 05:41:19.252339,23.1,1700.0,92.0,1.25,3.81,4.46,0.00,0.00,False,
2025-07-30 05:41:21.493821,36.4,1457.0,92.0,1.24,2.46,8.32,0.00,0.00,False,
2025-07-30 05:41:23.661396,11.4,1700.0,91.8,1.28,6.59,3.96,0.00,0.00,False,
2025-07-30 05:41:25.831049,23.0,1700.0,91.8,1.29,4.09,7.21,0.01,0.12,False,
2025-07-30 05:41:28.080005,34.6,1700.0,91.8,1.29,2.00,0.00,0.00,0.00,False,
2025-07-30 05:41:30.252634,10.7,1700.0,91.8,1.29,1.53,0.00,0.00,0.00,False,
2025-07-30 05:41:32.417141,4.2,1700.0,91.7,1.30,5.69,10.27,0.00,0.00,False,
2025-07-30 05:41:34.587217,17.0,1457.0,91.7,1.31,0.79,0.00,0.00,0.00,False,
2025-07-30 05:41:36.756995,20.2,1700.0,91.7,1.30,0.18,5.91,0.00,0.00,False,
2025-07-30 05:41:36.756995,20.2,1700.0,91.7,1.30,0.18,5.91,0.00,0.00,False,0.1277896316038304
2025-07-30 05:41:38.935866,9.5,1700.0,91.6,1.32,0.34,1.78,0.00,0.00,False,
2025-07-30 05:41:38.935866,9.5,1700.0,91.6,1.32,0.34,1.78,0.00,0.00,False,0.13297144118260784
2025-07-30 05:41:41.128471,25.6,1700.0,91.7,1.30,3.38,0.34,0.00,0.00,False,
2025-07-30 05:41:41.128471,25.6,1700.0,91.7,1.30,3.38,0.34,0.00,0.00,False,0.1233878363283209
2025-07-30 05:41:43.300855,8.6,1700.0,91.7,1.30,1.09,5.16,0.00,0.00,False,
2025-07-30 05:41:43.300855,8.6,1700.0,91.7,1.30,1.09,5.16,0.00,0.00,False,0.11949644207244181
2025-07-30 05:41:45.473365,4.0,1700.0,91.6,1.31,0.30,0.00,0.00,0.00,False,
2025-07-30 05:41:45.473365,4.0,1700.0,91.6,1.31,0.30,0.00,0.00,0.00,False,0.13949472415642972
2025-07-30 05:41:47.691205,26.2,1700.0,91.5,1.32,0.52,10.95,0.00,0.00,False,
2025-07-30 05:41:47.691205,26.2,1700.0,91.5,1.32,0.52,10.95,0.00,0.00,False,0.07475763226080973
2025-07-30 05:41:49.871686,10.1,1700.0,91.5,1.32,1.15,3.31,0.00,0.00,False,
2025-07-30 05:41:49.871686,10.1,1700.0,91.5,1.32,1.15,3.31,0.00,0.00,False,0.12383389465472544
2025-07-30 05:41:52.058953,2.4,1700.0,91.3,1.37,0.39,0.43,0.02,0.00,False,
2025-07-30 05:41:52.058953,2.4,1700.0,91.3,1.37,0.39,0.43,0.02,0.00,False,0.046603146321030464
2025-07-30 05:41:54.238341,7.4,1700.0,91.3,1.36,2.75,5.83,0.00,0.00,False,
2025-07-30 05:41:54.238341,7.4,1700.0,91.3,1.36,2.75,5.83,0.00,0.00,False,0.11881862313379404
2025-07-30 05:41:56.387978,6.2,1457.0,91.3,1.35,0.13,0.00,0.00,0.00,False,
2025-07-30 05:41:56.387978,6.2,1457.0,91.3,1.35,0.13,0.00,0.00,0.00,False,0.09384830459804272
2025-07-30 05:41:58.566548,7.5,1700.0,91.2,1.38,1.09,8.34,0.01,0.00,False,
2025-07-30 05:41:58.566548,7.5,1700.0,91.2,1.38,1.09,8.34,0.01,0.00,False,0.09363249661439954
2025-07-30 05:42:00.751375,8.2,1700.0,92.9,1.11,5.47,0.00,0.00,0.00,False,
2025-07-30 05:42:00.751375,8.2,1700.0,92.9,1.11,5.47,0.00,0.00,0.00,False,0.119341489636906
2025-07-30 05:42:00.751375,8.2,1700.0,92.9,1.11,5.47,0.00,0.00,0.00,False,0.119341489636906
2025-07-30 05:42:02.899904,4.9,1457.0,94.1,0.92,20.85,0.33,0.00,0.00,False,
2025-07-30 05:42:02.899904,4.9,1457.0,94.1,0.92,20.85,0.33,0.00,0.00,False,2.6113155079054984e-05
2025-07-30 05:42:05.194955,4.5,1700.0,94.1,0.92,5.79,0.21,0.01,0.03,False,
2025-07-30 05:42:05.194955,4.5,1700.0,94.1,0.92,5.79,0.21,0.01,0.03,True,-0.011230916075095632
2025-07-30 05:42:07.502796,1.2,1700.0,94.2,0.91,9.04,0.00,0.00,0.00,False,
2025-07-30 05:42:07.502796,1.2,1700.0,94.2,0.91,9.04,0.00,0.00,0.00,False,0.09471301118438175
2025-07-30 05:42:09.794248,1.3,1457.0,94.0,0.93,9.40,0.24,0.00,0.00,False,
2025-07-30 05:42:09.794248,1.3,1457.0,94.0,0.93,9.40,0.24,0.00,0.00,False,0.036576960387886714
2025-07-30 05:42:12.086202,16.4,1457.0,93.9,0.95,2.21,0.52,0.00,0.00,False,
2025-07-30 05:42:12.086202,16.4,1457.0,93.9,0.95,2.21,0.52,0.00,0.00,False,0.04163425235209306
2025-07-30 05:42:14.380135,19.3,1700.0,93.6,1.01,0.38,0.22,0.00,0.00,False,
2025-07-30 05:42:14.380135,19.3,1700.0,93.6,1.01,0.38,0.22,0.00,0.00,False,0.09203643577854825
2025-07-30 05:42:16.687594,2.3,1457.0,93.6,1.00,4.67,0.00,0.00,0.00,False,
2025-07-30 05:42:16.687594,2.3,1457.0,93.6,1.00,4.67,0.00,0.00,0.00,False,0.06774581268186675
2025-07-30 05:42:18.978725,8.6,1700.0,93.6,1.00,0.37,0.58,0.00,0.01,False,
2025-07-30 05:42:18.978725,8.6,1700.0,93.6,1.00,0.37,0.58,0.00,0.01,False,0.06635665430025062
2025-07-30 05:42:21.273539,4.9,1457.0,93.5,1.01,0.29,0.00,0.00,0.00,False,
2025-07-30 05:42:21.273539,4.9,1457.0,93.5,1.01,0.29,0.00,0.00,0.00,False,0.06635665430025062
2025-07-30 05:42:21.273539,4.9,1457.0,93.5,1.01,0.29,0.00,0.00,0.00,False,0.061843758029889284
2025-07-30 05:42:23.611748,4.0,1700.0,93.6,1.01,1.09,0.00,0.00,0.00,False,
2025-07-30 05:42:23.611748,4.0,1700.0,93.6,1.01,1.09,0.00,0.00,0.00,False,0.11238350056117902
2025-07-30 05:42:25.903007,6.6,1457.0,93.5,1.01,0.32,0.61,0.00,0.00,False,
2025-07-30 05:42:25.903007,6.6,1457.0,93.5,1.01,0.32,0.61,0.00,0.00,False,0.04372610905591723
2025-07-30 05:42:28.195330,0.0,1700.0,93.6,1.01,0.47,1.03,0.00,0.00,False,
2025-07-30 05:42:28.195330,0.0,1700.0,93.6,1.01,0.47,1.03,0.00,0.00,False,0.09299741594043498
2025-07-30 05:42:30.511103,34.1,1700.0,93.5,1.02,1.32,0.19,0.00,0.00,False,
2025-07-30 05:42:30.511103,34.1,1700.0,93.5,1.02,1.32,0.19,0.00,0.00,False,0.07972031956519438
2025-07-30 05:42:32.830595,19.2,1700.0,93.6,1.00,0.34,0.00,0.01,0.00,False,
2025-07-30 05:42:32.830595,19.2,1700.0,93.6,1.00,0.34,0.00,0.01,0.00,False,0.08214545613420426
2025-07-30 05:42:35.129694,0.0,1457.0,93.6,1.00,1.54,8.84,0.01,0.01,False,
2025-07-30 05:42:35.129694,0.0,1457.0,93.6,1.00,1.54,8.84,0.01,0.01,True,-0.049346103124665475
2025-07-30 05:42:37.432449,3.7,1700.0,93.6,0.99,0.23,0.31,0.00,0.01,False,
2025-07-30 05:42:37.432449,3.7,1700.0,93.6,0.99,0.23,0.31,0.00,0.01,False,0.07512293612315935
2025-07-30 05:42:39.709612,3.6,1700.0,93.8,0.98,0.22,0.00,0.00,0.00,False,
2025-07-30 05:42:39.709612,3.6,1700.0,93.8,0.98,0.22,0.00,0.00,0.00,False,0.07781764522771994
2025-07-30 05:42:39.709612,3.6,1700.0,93.8,0.98,0.22,0.00,0.00,0.00,False,0.07781764522771994
2025-07-30 05:42:42.035447,6.3,1700.0,93.8,0.97,0.27,0.41,0.00,0.01,False,
2025-07-30 05:42:42.035447,6.3,1700.0,93.8,0.97,0.27,0.41,0.00,0.01,False,0.0815347865430231
2025-07-30 05:42:44.333355,4.8,1700.0,93.8,0.97,0.73,0.00,0.00,0.01,False,
2025-07-30 05:42:44.333355,4.8,1700.0,93.8,0.97,0.73,0.00,0.00,0.01,False,0.0763000637907641
2025-07-30 05:42:46.622421,2.7,1700.0,93.9,0.96,2.31,0.64,0.00,0.02,False,
2025-07-30 05:42:46.622421,2.7,1700.0,93.9,0.96,2.31,0.64,0.00,0.02,False,0.04422416073334334
2025-07-30 05:42:48.917676,12.5,1457.0,93.6,0.99,1.61,0.80,0.00,0.01,False,
2025-07-30 05:42:48.917676,12.5,1457.0,93.6,0.99,1.61,0.80,0.00,0.01,False,0.01273212883472119
2025-07-30 05:42:51.211527,7.1,1457.0,93.8,0.97,0.38,1.69,0.00,0.01,False,
2025-07-30 05:42:51.211527,7.1,1457.0,93.8,0.97,0.38,1.69,0.00,0.01,False,0.022458161019531353
2025-07-30 05:42:53.474755,1.4,1700.0,93.7,0.98,0.38,0.00,0.02,0.01,False,
2025-07-30 05:42:53.474755,1.4,1700.0,93.7,0.98,0.38,0.00,0.02,0.01,False,0.014623688461090523
2025-07-30 05:42:55.771540,3.5,1700.0,93.7,0.98,0.34,0.94,0.00,0.02,False,
2025-07-30 05:42:55.771540,3.5,1700.0,93.7,0.98,0.34,0.94,0.00,0.02,False,0.04048663771426442
2025-07-30 05:42:58.062908,3.8,1700.0,93.7,0.99,0.20,0.00,0.00,0.00,False,
2025-07-30 05:42:58.062908,3.8,1700.0,93.7,0.99,0.20,0.00,0.00,0.00,False,0.0788169605621537
2025-07-30 05:42:58.062908,3.8,1700.0,93.7,0.99,0.20,0.00,0.00,0.00,False,0.0788169605621537
2025-07-30 05:43:00.359371,9.6,1457.0,93.8,0.96,0.27,0.00,0.01,0.01,False,
2025-07-30 05:43:00.359371,9.6,1457.0,93.8,0.96,0.27,0.00,0.01,0.01,False,0.026364132525946826
2025-07-30 05:43:02.634969,0.0,1700.0,93.9,0.95,0.72,0.62,0.00,0.00,False,
2025-07-30 05:43:02.634969,0.0,1700.0,93.9,0.95,0.72,0.62,0.00,0.00,False,0.07769942063832369
2025-07-30 05:43:04.943506,21.4,1700.0,93.9,0.95,0.20,0.00,0.00,0.00,False,
2025-07-30 05:43:04.943506,21.4,1700.0,93.9,0.95,0.20,0.00,0.00,0.00,False,0.08850060347096006
2025-07-30 05:43:07.221872,3.8,1457.0,93.9,0.96,0.20,0.36,0.00,0.00,False,
2025-07-30 05:43:07.221872,3.8,1457.0,93.9,0.96,0.20,0.36,0.00,0.00,False,0.014094269805920878
2025-07-30 05:43:09.506637,5.6,1700.0,94.2,0.90,0.23,0.99,0.00,0.00,False,
2025-07-30 05:43:09.506637,5.6,1700.0,94.2,0.90,0.23,0.99,0.00,0.00,False,0.08430159826107242
2025-07-30 05:43:11.787527,11.8,1700.0,94.2,0.91,0.21,0.50,0.00,0.00,False,
2025-07-30 05:43:11.787527,11.8,1700.0,94.2,0.91,0.21,0.50,0.00,0.00,False,0.08825849934019747
2025-07-30 05:43:14.044030,0.0,1700.0,94.0,0.93,0.17,0.00,0.00,0.00,False,
2025-07-30 05:43:14.044030,0.0,1700.0,94.0,0.93,0.17,0.00,0.00,0.00,False,0.07586028469671796
2025-07-30 05:43:16.334001,7.4,1700.0,94.1,0.93,0.15,0.49,0.01,0.06,False,
2025-07-30 05:43:16.334001,7.4,1700.0,94.1,0.93,0.15,0.49,0.01,0.06,True,-0.023939022697872958
2025-07-30 05:43:18.634360,5.1,1700.0,93.8,0.98,0.32,0.66,0.00,0.00,False,
2025-07-30 05:43:18.634360,5.1,1700.0,93.8,0.98,0.32,0.66,0.00,0.00,False,0.07996433164600547
2025-07-30 05:43:18.634360,5.1,1700.0,93.8,0.98,0.32,0.66,0.00,0.00,False,0.07996433164600547
2025-07-30 05:43:20.909008,25.0,1457.0,93.8,0.97,4.83,0.00,0.00,0.00,False,
2025-07-30 05:43:20.909008,25.0,1457.0,93.8,0.97,4.83,0.00,0.00,0.00,False,0.017341188543354757
2025-07-30 05:43:23.196709,1.2,1700.0,93.7,0.98,0.20,0.00,0.00,0.00,False,
2025-07-30 05:43:23.196709,1.2,1700.0,93.7,0.98,0.20,0.00,0.00,0.00,False,0.07763949976351592
2025-07-30 05:43:25.583167,9.9,1457.0,93.8,0.98,0.17,0.52,0.10,0.01,False,
2025-07-30 05:43:25.583167,9.9,1457.0,93.8,0.98,0.17,0.52,0.10,0.01,True,-0.027934490426518077
2025-07-30 05:43:27.912610,5.3,1457.0,93.9,0.95,0.16,0.00,0.00,0.00,False,
2025-07-30 05:43:27.912610,5.3,1457.0,93.9,0.95,0.16,0.00,0.00,0.00,False,0.02424624764833161
2025-07-30 05:43:30.194883,5.1,1700.0,93.8,0.96,0.94,0.00,0.00,0.01,False,
2025-07-30 05:43:30.194883,5.1,1700.0,93.8,0.96,0.94,0.00,0.00,0.01,False,0.0770106680993477
2025-07-30 05:43:32.467255,1.3,1457.0,93.9,0.95,0.20,0.48,0.00,0.00,False,
2025-07-30 05:43:32.467255,1.3,1457.0,93.9,0.95,0.20,0.48,0.00,0.00,False,0.024802458876770794
2025-07-30 05:43:34.757797,1.3,1457.0,93.9,0.95,0.26,1.77,0.01,0.00,False,
2025-07-30 05:43:34.757797,1.3,1457.0,93.9,0.95,0.26,1.77,0.01,0.00,False,0.010211814254975415
2025-07-30 05:43:37.036308,6.5,1700.0,93.9,0.95,0.48,0.41,0.00,0.00,False,
2025-07-30 05:43:37.036308,6.5,1700.0,93.9,0.95,0.48,0.41,0.00,0.00,False,0.08244895570960037
2025-07-30 05:43:39.311227,24.1,1700.0,94.0,0.94,0.30,0.70,0.00,0.00,False,
2025-07-30 05:43:39.311227,24.1,1700.0,94.0,0.94,0.30,0.70,0.00,0.00,False,0.08244895570960037
2025-07-30 05:43:39.311227,24.1,1700.0,94.0,0.94,0.30,0.70,0.00,0.00,False,0.07758047596311007
2025-07-30 05:43:41.603555,5.5,1700.0,94.2,0.91,0.22,0.00,0.00,0.01,False,
2025-07-30 05:43:41.603555,5.5,1700.0,94.2,0.91,0.22,0.00,0.00,0.01,False,0.08160744093987371
2025-07-30 05:43:43.877628,1.3,1700.0,94.2,0.91,0.83,0.00,0.00,0.00,False,
2025-07-30 05:43:43.877628,1.3,1700.0,94.2,0.91,0.83,0.00,0.00,0.00,False,0.07951974449254251
2025-07-30 05:43:46.151545,5.3,1700.0,94.3,0.90,0.32,0.88,0.00,0.01,False,
2025-07-30 05:43:46.151545,5.3,1700.0,94.3,0.90,0.32,0.88,0.00,0.01,False,0.07415621617575896
2025-07-30 05:43:48.427305,0.0,1457.0,94.2,0.90,1.43,0.01,0.01,0.01,False,
2025-07-30 05:43:48.427305,0.0,1457.0,94.2,0.90,1.43,0.01,0.01,0.01,True,-0.0013058037296153069
2025-07-30 05:43:50.730957,1.4,1700.0,94.2,0.90,0.34,0.10,0.01,0.01,False,
2025-07-30 05:43:50.730957,1.4,1700.0,94.2,0.90,0.34,0.10,0.01,0.01,False,0.04501830722395139
2025-07-30 05:43:53.017740,19.0,1700.0,94.3,0.90,0.20,1.04,0.00,0.00,False,
2025-07-30 05:43:53.017740,19.0,1700.0,94.3,0.90,0.20,1.04,0.00,0.00,False,0.08049084161449704
2025-07-30 05:43:55.305942,6.0,1457.0,94.3,0.90,0.34,0.00,0.00,0.01,False,
2025-07-30 05:43:55.305942,6.0,1457.0,94.3,0.90,0.34,0.00,0.00,0.01,False,0.029506616183368917
2025-07-30 05:43:57.583131,13.2,1700.0,94.3,0.89,0.24,0.00,0.01,0.01,False,
2025-07-30 05:43:57.583131,13.2,1700.0,94.3,0.89,0.24,0.00,0.01,0.01,False,0.006270829733298733
2025-07-30 05:43:57.583131,13.2,1700.0,94.3,0.89,0.24,0.00,0.01,0.01,False,0.006270829733298733
2025-07-30 05:43:59.857582,7.1,1700.0,94.3,0.89,0.48,0.80,0.01,0.01,False,
2025-07-30 05:43:59.857582,7.1,1700.0,94.3,0.89,0.48,0.80,0.01,0.01,False,0.05966422743890065
2025-07-30 05:44:02.136894,9.1,1700.0,94.4,0.87,0.24,0.00,0.00,0.01,False,
2025-07-30 05:44:02.136894,9.1,1700.0,94.4,0.87,0.24,0.00,0.00,0.01,False,0.07759904982802851
2025-07-30 05:44:04.373039,1.3,1457.0,94.3,0.89,0.21,0.00,0.00,0.00,False,
2025-07-30 05:44:04.373039,1.3,1457.0,94.3,0.89,0.21,0.00,0.00,0.00,False,0.021208812793828247
2025-07-30 05:44:06.663565,11.4,1700.0,94.2,0.91,0.45,0.98,0.00,0.01,False,
2025-07-30 05:44:06.663565,11.4,1700.0,94.2,0.91,0.45,0.98,0.00,0.01,False,0.08508966410789431
2025-07-30 05:44:08.938962,3.4,1457.0,94.3,0.90,0.25,0.01,0.01,0.01,False,
2025-07-30 05:44:08.938962,3.4,1457.0,94.3,0.90,0.25,0.01,0.01,0.01,False,0.019896338264763114
2025-07-30 05:44:11.220081,0.0,1700.0,94.3,0.90,0.15,0.00,0.01,0.01,False,
2025-07-30 05:44:11.220081,0.0,1700.0,94.3,0.90,0.15,0.00,0.01,0.01,False,0.05521655515350554
2025-07-30 05:44:13.477790,5.1,1700.0,94.2,0.91,0.65,1.46,0.01,0.01,False,
2025-07-30 05:44:13.477790,5.1,1700.0,94.2,0.91,0.65,1.46,0.01,0.01,False,0.038698599770340736
2025-07-30 05:44:15.757221,6.2,1700.0,94.1,0.92,0.36,0.00,0.03,0.01,False,
2025-07-30 05:44:15.757221,6.2,1700.0,94.1,0.92,0.36,0.00,0.03,0.01,False,0.007235945998390836
2025-07-30 05:44:18.051256,3.7,1700.0,94.2,0.91,0.28,0.00,0.00,0.00,False,
2025-07-30 05:44:18.051256,3.7,1700.0,94.2,0.91,0.28,0.00,0.00,0.00,False,0.1119202400496333
2025-07-30 05:44:18.051256,3.7,1700.0,94.2,0.91,0.28,0.00,0.00,0.00,False,0.1119202400496333
2025-07-30 05:44:20.331312,15.7,1700.0,94.3,0.89,0.33,0.58,0.00,0.00,False,
2025-07-30 05:44:20.331312,15.7,1700.0,94.3,0.89,0.33,0.58,0.00,0.00,False,0.11465039102669872
2025-07-30 05:44:22.639163,16.7,1700.0,94.3,0.89,0.30,0.00,0.00,0.00,False,
2025-07-30 05:44:22.639163,16.7,1700.0,94.3,0.89,0.30,0.00,0.00,0.00,False,0.11705952884670995
2025-07-30 05:44:24.959628,8.6,1700.0,94.2,0.90,0.26,0.25,0.00,0.00,False,
2025-07-30 05:44:24.959628,8.6,1700.0,94.2,0.90,0.26,0.25,0.00,0.00,False,0.1192995386643727
2025-07-30 05:44:27.255203,2.7,1700.0,94.3,0.90,0.32,0.25,0.00,0.00,False,
2025-07-30 05:44:27.255203,2.7,1700.0,94.3,0.90,0.32,0.25,0.00,0.00,False,0.10245624588495456
2025-07-30 05:44:29.551406,5.1,1700.0,94.3,0.90,0.32,0.94,0.00,0.00,False,
2025-07-30 05:44:29.551406,5.1,1700.0,94.3,0.90,0.32,0.94,0.00,0.00,False,0.11195613002422672
2025-07-30 05:44:31.856925,2.6,1700.0,94.3,0.90,0.48,0.38,0.00,0.00,False,
2025-07-30 05:44:31.856925,2.6,1700.0,94.3,0.90,0.48,0.38,0.00,0.00,False,0.10635263935496686
2025-07-30 05:44:34.166096,1.4,1457.0,94.2,0.91,0.52,0.00,0.01,0.00,False,
2025-07-30 05:44:34.166096,1.4,1457.0,94.2,0.91,0.52,0.00,0.01,0.00,False,0.038040931836208824
2025-07-30 05:44:36.496705,22.5,1457.0,94.6,0.84,0.70,0.67,0.01,0.01,False,
2025-07-30 05:44:36.496705,22.5,1457.0,94.6,0.84,0.70,0.67,0.01,0.01,True,-0.03312785133363372
2025-07-30 05:45:47.399849,4.7,1700.0,95.2,0.76,38.19,0.84,0.00,0.00,False,
2025-07-30 05:45:49.686520,5.4,1700.0,95.7,0.67,1.74,0.00,0.00,0.00,False,
2025-07-30 05:45:52.005134,13.9,1457.0,95.5,0.71,0.30,0.01,0.01,0.00,False,
2025-07-30 05:45:54.341660,2.5,1700.0,94.9,0.80,0.30,1.50,0.00,0.00,False,
2025-07-30 05:45:56.646727,8.1,1457.0,94.3,0.89,0.44,0.00,0.00,0.00,False,
2025-07-30 05:45:58.922272,23.8,1700.0,94.5,0.86,0.57,0.01,0.00,0.00,False,
2025-07-30 05:46:01.232572,25.3,1457.0,94.6,0.85,0.31,0.62,0.00,0.00,False,
2025-07-30 05:46:03.471401,10.1,1700.0,94.3,0.89,0.27,0.36,0.02,0.00,False,
2025-07-30 05:46:05.771753,10.5,1700.0,94.5,0.86,0.30,0.48,0.00,0.00,False,
2025-07-30 05:46:08.058225,2.5,1700.0,94.5,0.87,0.41,0.66,0.00,0.00,False,
2025-07-30 05:46:10.359556,3.8,1700.0,94.4,0.88,0.20,0.57,0.00,0.00,False,
2025-07-30 05:46:12.666818,2.9,1457.0,94.3,0.89,1.79,0.28,0.00,0.00,False,
2025-07-30 05:46:14.966165,22.6,1700.0,94.3,0.90,0.09,0.18,0.00,0.00,False,
2025-07-30 05:46:17.280146,20.7,1457.0,94.3,0.90,0.20,0.36,0.00,0.00,False,
2025-07-30 05:47:39.907998,11.4,1700.0,92.2,1.22,0.11,0.00,0.00,0.00,False,
2025-07-30 05:47:42.085966,40.3,1700.0,92.4,1.19,0.12,0.00,0.00,0.00,False,
2025-07-30 05:47:44.250796,9.4,1700.0,92.7,1.14,0.12,0.20,0.03,0.02,False,
2025-07-30 05:47:46.416593,3.9,1700.0,92.9,1.10,0.47,0.13,0.00,0.00,False,
2025-07-30 05:47:48.595675,27.5,1700.0,92.9,1.11,0.23,3.81,0.00,0.00,False,
2025-07-30 05:47:50.804750,0.0,1700.0,92.9,1.11,0.30,0.09,0.01,0.00,False,
2025-07-30 05:47:53.125366,21.6,1700.0,92.9,1.12,0.27,0.23,0.00,0.00,False,
2025-07-30 05:47:55.420053,16.7,1700.0,92.7,1.14,0.32,3.52,0.00,0.00,False,
2025-07-30 05:47:57.699119,6.6,1700.0,92.4,1.19,0.16,0.00,0.00,0.00,False,
2025-07-30 05:48:00.023719,34.2,1700.0,92.4,1.19,0.21,0.00,0.00,0.01,False,
2025-07-30 05:48:02.341066,7.7,1700.0,92.4,1.18,4.87,9.93,0.00,0.00,False,
2025-07-30 05:48:04.607023,2.7,1457.0,92.2,1.22,0.23,0.00,0.00,0.00,False,
2025-07-30 05:48:06.878269,2.5,1457.0,92.1,1.23,0.25,0.00,0.00,0.00,False,
2025-07-30 05:48:09.092707,11.4,1700.0,92.2,1.23,0.19,3.44,0.00,0.00,False,
2025-07-30 05:48:11.391382,5.5,1700.0,92.3,1.20,0.16,0.00,0.00,0.00,False,
2025-07-30 05:48:13.644505,28.9,1700.0,92.4,1.19,0.19,0.00,0.00,0.00,False,
2025-07-30 05:48:15.896727,7.9,1700.0,92.4,1.18,1.47,8.70,0.00,0.00,False,
2025-07-30 05:48:18.186513,2.6,1700.0,92.6,1.15,0.38,0.09,0.00,0.00,False,
2025-07-30 05:48:20.488483,12.0,1700.0,92.6,1.16,0.37,0.00,0.00,0.00,False,
2025-07-30 05:48:22.794401,15.7,1700.0,92.5,1.17,0.52,4.00,0.00,0.00,False,
2025-07-30 05:48:25.065852,6.8,1700.0,92.3,1.20,0.38,1.65,0.00,0.00,False,
2025-07-30 05:48:27.346062,10.7,1700.0,92.3,1.20,0.21,0.00,0.01,0.00,False,
2025-07-30 05:48:29.636014,14.3,1700.0,92.4,1.19,7.35,26.64,0.00,0.00,False,
2025-07-30 05:48:31.927527,5.2,1457.0,92.3,1.20,0.23,0.00,0.00,0.00,False,
2025-07-30 05:48:34.201933,7.5,1700.0,92.3,1.21,2.27,0.00,0.00,0.00,False,
